timestamp,zone,pm25,pm10,no2,co,temperature,humidity,vehicle_count,speed,aqi
2025-11-30T01:31:59Z,Zone D,46.59,73.18,21.61,1.18,27.4,65.0,1072,52.2,118
2025-11-30T02:31:59Z,Zone D,26.92,38.84,14.14,0.91,29.1,85.5,674,64.2,67
2025-11-30T03:31:59Z,Zone D,33.58,61.06,17.87,0.63,31.3,42.3,527,80.1,87
2025-11-30T04:31:59Z,Zone B,39.85,64.2,24.51,1.18,33.0,46.8,1047,50.7,95
2025-11-30T05:31:59Z,Zone C,26.63,46.27,18.85,0.84,27.0,59.1,741,64.4,57
2025-11-30T06:31:59Z,Zone B,37.26,60.98,24.92,0.84,27.7,57.0,804,71.3,94
2025-11-30T07:31:59Z,Zone B,31.61,55.44,18.47,1.0,37.0,86.0,654,65.4,80
2025-11-30T08:31:59Z,Zone B,57.06,89.11,32.0,1.68,33.0,79.1,1393,43.2,144
2025-11-30T09:31:59Z,Zone D,84.99,121.93,41.67,2.07,27.8,55.3,1958,41.3,213
2025-11-30T10:31:59Z,Zone A,56.13,89.05,31.69,1.37,22.8,38.9,1584,56.1,146
2025-11-30T11:31:59Z,Zone B,38.59,63.48,14.7,0.81,27.4,74.5,761,65.7,88
2025-11-30T12:31:59Z,Zone D,33.96,57.8,15.0,0.8,33.9,68.4,733,58.8,86
2025-11-30T13:31:59Z,Zone C,33.72,50.88,12.25,0.77,28.0,65.5,617,77.9,85
2025-11-30T14:31:59Z,Zone C,44.13,66.67,24.25,1.16,41.5,64.7,1069,61.1,106
2025-11-30T15:31:59Z,Zone B,25.16,41.84,14.74,0.77,32.3,31.2,577,71.0,56
2025-11-30T16:31:59Z,Zone A,42.53,74.72,21.12,0.85,35.4,40.1,773,58.7,108
2025-11-30T17:31:59Z,Zone A,168.15,253.25,85.93,4.25,18.9,62.7,2817,23.5,418
2025-11-30T18:31:59Z,Zone D,83.17,135.46,29.49,2.08,32.3,65.0,1667,37.1,213
2025-11-30T19:31:59Z,Zone A,72.16,118.71,40.7,2.02,25.9,56.0,1983,42.6,186
2025-11-30T20:31:59Z,Zone A,39.67,68.32,20.52,1.04,28.9,9.4,1046,57.3,93
2025-11-30T21:31:59Z,Zone C,34.64,57.26,15.05,0.64,34.4,61.2,706,64.0,90
2025-11-30T22:31:59Z,Zone D,36.53,63.71,23.51,0.91,37.3,59.7,932,55.5,103
2025-11-30T23:31:59Z,Zone A,32.33,48.97,23.76,0.87,24.6,41.2,873,62.8,81
2025-12-01T00:31:59Z,Zone B,26.1,57.73,25.14,1.01,19.7,72.9,993,59.8,69
2025-12-01T01:31:59Z,Zone A,24.21,34.62,16.53,0.9,37.3,82.4,594,74.0,61
2025-12-01T02:31:59Z,Zone B,31.46,49.93,21.76,0.85,25.5,83.0,753,67.3,84
2025-12-01T03:31:59Z,Zone D,38.5,60.12,18.05,0.98,32.6,50.4,788,64.9,91
2025-12-01T04:31:59Z,Zone C,39.14,61.41,17.0,0.95,31.1,19.1,948,59.5,94
2025-12-01T05:31:59Z,Zone C,44.24,65.91,23.17,1.29,24.0,48.7,1133,58.7,110
2025-12-01T06:31:59Z,Zone A,36.94,60.41,16.92,0.79,24.2,70.7,796,68.1,94
2025-12-01T07:31:59Z,Zone B,35.78,59.25,20.72,0.94,27.6,17.3,763,59.7,94
2025-12-01T08:31:59Z,Zone A,113.73,181.48,63.02,2.7,37.7,71.0,2273,30.6,278
2025-12-01T09:31:59Z,Zone B,96.04,148.32,49.65,2.46,34.1,72.4,2487,41.9,237
2025-12-01T10:31:59Z,Zone D,95.8,142.28,50.25,2.47,25.6,55.2,1975,30.7,237
2025-12-01T11:31:59Z,Zone C,42.76,81.14,23.3,0.95,26.1,59.3,906,54.1,104
2025-12-01T12:31:59Z,Zone D,49.43,81.44,24.16,1.08,36.5,62.1,1077,60.4,126
2025-12-01T13:31:59Z,Zone C,32.26,55.58,19.72,0.93,36.6,62.5,678,60.9,82
2025-12-01T14:31:59Z,Zone D,41.83,64.3,21.18,1.09,44.6,71.8,1063,59.1,111
2025-12-01T15:31:59Z,Zone A,38.49,59.53,16.44,0.7,34.2,51.8,597,67.2,92
2025-12-01T16:31:59Z,Zone D,36.93,57.0,18.23,1.0,35.1,60.8,782,68.0,89
2025-12-01T17:31:59Z,Zone D,88.5,127.68,51.73,2.25,27.8,39.7,1881,31.7,211
2025-12-01T18:31:59Z,Zone C,62.23,96.0,36.23,1.75,22.2,43.4,1545,42.7,154
2025-12-01T19:31:59Z,Zone D,91.11,147.33,52.82,2.23,22.7,66.8,2005,34.1,225
2025-12-01T20:31:59Z,Zone C,36.92,63.0,10.76,0.81,26.6,39.3,824,66.5,88
2025-12-01T21:31:59Z,Zone D,23.22,41.39,11.14,0.6,28.7,54.9,390,77.3,51
2025-12-01T22:31:59Z,Zone B,28.93,38.43,14.15,0.98,26.2,80.6,663,67.7,70
2025-12-01T23:31:59Z,Zone D,46.86,73.6,20.07,1.04,32.5,53.0,994,54.5,112
2025-12-02T00:31:59Z,Zone A,24.18,40.34,19.28,0.81,27.7,34.8,503,59.0,60
2025-12-02T01:31:59Z,Zone D,43.51,64.11,22.57,1.02,33.7,86.7,1048,62.2,102
2025-12-02T02:31:59Z,Zone B,29.63,56.09,26.89,0.92,19.8,65.5,978,57.3,79
2025-12-02T03:31:59Z,Zone A,44.21,61.16,17.33,0.81,28.2,64.5,814,64.8,116
2025-12-02T04:31:59Z,Zone C,32.22,51.01,21.22,0.96,27.4,42.6,771,71.0,81
2025-12-02T05:31:59Z,Zone D,29.29,47.81,14.76,0.76,26.3,54.9,577,67.4,78
2025-12-02T06:31:59Z,Zone B,47.83,74.99,16.65,0.95,25.9,48.4,753,66.1,115
2025-12-02T07:31:59Z,Zone D,27.86,46.85,18.63,0.74,28.4,67.2,531,69.6,66
2025-12-02T08:31:59Z,Zone C,62.35,96.97,30.85,1.51,21.0,59.4,1404,48.6,154
2025-12-02T09:31:59Z,Zone A,72.6,108.65,31.2,1.9,21.4,76.3,1795,43.3,173
2025-12-02T10:31:59Z,Zone C,82.54,132.57,39.88,2.0,24.2,67.6,2041,47.4,208
2025-12-02T11:31:59Z,Zone D,33.91,55.4,15.9,0.76,22.5,87.0,787,73.4,86
2025-12-02T12:31:59Z,Zone B,38.54,64.93,12.49,0.94,38.7,66.5,904,67.8,90
2025-12-02T13:31:59Z,Zone C,29.57,50.41,21.38,0.88,31.6,65.4,733,67.3,72
2025-12-02T14:31:59Z,Zone C,25.6,48.88,14.4,0.84,31.6,52.9,611,68.8,61
2025-12-02T15:31:59Z,Zone C,37.18,54.6,12.98,1.04,28.4,45.2,896,68.0,99
2025-12-02T16:31:59Z,Zone A,30.55,41.55,17.41,0.69,40.6,51.1,563,60.6,76
2025-12-02T17:31:59Z,Zone D,66.38,99.21,39.46,1.76,34.8,36.3,1773,51.1,160
2025-12-02T18:31:59Z,Zone C,83.02,124.72,42.03,1.98,26.5,79.2,2119,41.6,196
2025-12-02T19:31:59Z,Zone C,38.01,59.57,22.54,1.07,33.4,59.6,1194,64.5,94
2025-12-02T20:31:59Z,Zone A,40.3,64.4,23.32,1.11,28.9,59.3,1122,62.4,100
2025-12-02T21:31:59Z,Zone A,37.0,56.22,18.25,0.81,31.4,60.8,492,69.7,92
2025-12-02T22:31:59Z,Zone A,42.99,65.17,20.24,0.99,38.5,71.1,866,55.4,111
2025-12-02T23:31:59Z,Zone A,34.45,55.62,13.67,0.72,28.9,39.8,656,74.8,92
2025-12-03T00:31:59Z,Zone D,34.81,56.72,14.28,0.81,24.2,72.6,909,62.3,87
2025-12-03T01:31:59Z,Zone D,39.23,56.25,21.59,1.06,33.1,47.6,959,59.7,100
2025-12-03T02:31:59Z,Zone B,44.59,70.79,23.38,1.1,22.5,74.7,898,62.2,111
2025-12-03T03:31:59Z,Zone C,47.2,83.94,24.31,1.24,31.9,60.3,1125,54.0,111
2025-12-03T04:31:59Z,Zone A,45.46,75.76,21.69,0.9,31.1,35.1,946,64.1,116
2025-12-03T05:31:59Z,Zone B,45.26,75.09,19.64,1.12,26.1,39.5,1244,55.3,110
2025-12-03T06:31:59Z,Zone C,30.3,43.89,15.06,0.62,26.7,45.1,644,67.6,69
2025-12-03T07:31:59Z,Zone C,25.29,48.2,16.26,0.85,26.3,78.4,760,66.1,63
2025-12-03T08:31:59Z,Zone B,126.77,189.02,62.14,3.08,27.4,54.9,2352,29.1,316
2025-12-03T09:31:59Z,Zone D,69.51,111.03,38.06,2.07,30.7,43.6,1900,39.2,173
2025-12-03T10:31:59Z,Zone B,104.63,168.7,53.8,2.98,35.6,64.1,2130,29.5,262
2025-12-03T11:31:59Z,Zone C,28.0,42.95,23.49,0.92,30.2,36.7,660,67.4,68
2025-12-03T12:31:59Z,Zone B,34.64,49.8,19.37,0.94,35.3,79.5,955,63.8,82
2025-12-03T13:31:59Z,Zone B,46.77,72.53,22.06,1.4,24.4,34.3,1262,55.8,115
2025-12-03T14:31:59Z,Zone C,26.26,46.64,20.83,0.97,38.6,61.1,964,62.5,61
2025-12-03T15:31:59Z,Zone A,43.06,68.07,23.49,1.14,37.6,66.9,1026,59.5,111
2025-12-03T16:31:59Z,Zone B,39.56,60.29,14.36,0.88,29.1,76.1,737,58.1,106
2025-12-03T17:31:59Z,Zone D,123.72,184.47,58.69,2.76,38.2,82.1,2351,31.3,303
2025-12-03T18:31:59Z,Zone B,64.49,102.6,44.48,1.91,36.0,49.3,1836,45.3,160
2025-12-03T19:31:59Z,Zone A,99.71,161.81,55.34,2.66,31.8,63.8,2416,34.3,243
2025-12-03T20:31:59Z,Zone D,33.9,62.01,18.32,0.79,26.9,67.0,616,56.3,73
2025-12-03T21:31:59Z,Zone A,52.79,82.19,21.18,1.25,25.9,62.8,1015,54.2,135
2025-12-03T22:31:59Z,Zone C,49.1,72.93,26.63,1.19,32.9,50.7,1236,54.9,122
2025-12-03T23:31:59Z,Zone C,48.29,82.72,16.08,1.12,30.7,51.7,1017,50.4,121
2025-12-04T00:31:59Z,Zone A,29.29,48.33,11.87,0.63,28.4,60.6,328,71.8,69
2025-12-04T01:31:59Z,Zone C,41.31,59.79,20.2,0.93,31.9,59.3,1011,60.8,113
2025-12-04T02:31:59Z,Zone C,34.5,47.1,21.93,1.3,38.6,83.3,1058,55.6,89
2025-12-04T03:31:59Z,Zone D,24.86,42.67,23.38,0.66,25.2,69.7,572,66.9,58
2025-12-04T04:31:59Z,Zone A,35.48,58.89,15.6,0.82,25.5,70.7,781,67.3,89
2025-12-04T05:31:59Z,Zone D,32.08,57.48,16.65,0.69,31.1,41.6,401,68.0,79
2025-12-04T06:31:59Z,Zone C,42.17,76.75,17.42,1.01,23.4,68.5,863,58.0,102
2025-12-04T07:31:59Z,Zone C,18.91,26.11,15.97,0.72,27.7,85.5,546,76.5,41
2025-12-04T08:31:59Z,Zone B,133.27,211.83,72.91,3.5,13.0,47.5,2568,26.6,338
2025-12-04T09:31:59Z,Zone C,125.67,189.53,62.39,3.4,37.1,88.8,2450,27.2,316
2025-12-04T10:31:59Z,Zone A,61.13,92.68,30.48,1.76,28.2,57.1,1710,47.7,150
2025-12-04T11:31:59Z,Zone D,41.39,64.82,23.5,1.02,27.8,56.2,1034,51.2,106
2025-12-04T12:31:59Z,Zone B,23.88,38.79,13.1,0.84,41.6,52.2,726,78.2,53
2025-12-04T13:31:59Z,Zone A,39.39,63.47,19.2,1.07,34.3,67.3,1076,56.4,102
2025-12-04T14:31:59Z,Zone A,24.53,48.73,17.32,0.72,39.4,67.5,446,74.6,67
2025-12-04T15:31:59Z,Zone B,25.13,35.24,19.5,0.8,37.1,69.9,763,66.9,57
2025-12-04T16:31:59Z,Zone D,40.4,73.95,19.47,1.0,27.5,58.5,874,64.2,102
2025-12-04T17:31:59Z,Zone C,82.62,123.6,44.36,2.02,22.1,84.3,1987,40.6,211
2025-12-04T18:31:59Z,Zone A,41.09,62.38,24.66,1.23,22.1,62.6,1278,62.2,98
2025-12-04T19:31:59Z,Zone A,218.25,330.48,111.84,5.69,21.8,51.6,3035,18.4,551
2025-12-04T20:31:59Z,Zone A,28.46,43.65,14.08,0.63,31.6,78.9,519,78.0,78
2025-12-04T21:31:59Z,Zone C,35.96,56.07,19.1,0.81,23.9,91.8,789,64.0,90
2025-12-04T22:31:59Z,Zone D,35.47,57.64,19.11,0.83,31.5,70.8,880,61.6,86
2025-12-04T23:31:59Z,Zone B,24.2,31.95,19.27,0.9,30.2,75.4,664,71.2,61
2025-12-05T00:31:59Z,Zone A,32.66,58.72,18.71,0.98,30.4,48.6,883,63.2,80
2025-12-05T01:31:59Z,Zone A,44.01,68.65,14.73,0.96,23.2,48.4,833,57.7,110
2025-12-05T02:31:59Z,Zone B,24.06,46.53,12.74,0.86,23.5,45.3,593,72.4,60
2025-12-05T03:31:59Z,Zone B,39.19,60.8,14.45,1.07,23.0,56.0,725,64.9,99
2025-12-05T04:31:59Z,Zone C,35.66,59.66,16.64,0.98,28.9,53.8,645,63.8,92
2025-12-05T05:31:59Z,Zone A,28.61,52.64,16.89,0.91,30.9,60.8,478,64.0,76
2025-12-05T06:31:59Z,Zone C,29.03,53.13,13.82,0.84,17.6,51.0,905,59.8,72
2025-12-05T07:31:59Z,Zone C,37.53,65.09,18.95,0.81,28.0,60.0,665,63.8,97
2025-12-05T08:31:59Z,Zone B,108.13,163.91,56.18,2.7,32.0,70.6,2390,33.5,270
2025-12-05T09:31:59Z,Zone D,58.41,88.76,32.41,1.35,27.3,90.9,1430,43.5,146
2025-12-05T10:31:59Z,Zone A,100.77,154.26,60.71,2.74,21.3,34.4,2412,32.9,259
2025-12-05T11:31:59Z,Zone B,39.96,66.4,20.82,0.7,21.9,70.1,740,69.4,90
2025-12-05T12:31:59Z,Zone C,31.69,47.1,17.59,0.93,29.2,75.1,848,74.5,83
2025-12-05T13:31:59Z,Zone C,33.08,55.07,17.2,0.9,30.6,54.0,515,68.6,93
2025-12-05T14:31:59Z,Zone A,40.11,62.02,16.11,0.83,39.9,59.4,772,70.3,97
2025-12-05T15:31:59Z,Zone D,24.12,36.3,9.81,0.69,37.0,69.7,428,70.1,61
2025-12-05T16:31:59Z,Zone B,36.17,60.22,24.87,1.07,28.8,57.6,941,51.1,91
2025-12-05T17:31:59Z,Zone B,62.5,102.71,36.07,1.7,19.6,60.0,1678,46.3,156
2025-12-05T18:31:59Z,Zone B,101.13,164.36,56.27,2.61,26.8,61.1,2182,31.9,254
2025-12-05T19:31:59Z,Zone D,80.67,125.14,38.79,1.87,37.5,72.6,1806,40.3,198
2025-12-05T20:31:59Z,Zone A,38.39,58.39,14.7,0.89,37.5,84.5,879,65.2,99
2025-12-05T21:31:59Z,Zone C,30.02,49.17,18.17,0.72,33.5,22.6,422,60.4,84
2025-12-05T22:31:59Z,Zone B,34.09,51.72,22.68,0.89,23.3,66.2,759,64.0,83
2025-12-05T23:31:59Z,Zone B,40.42,53.97,23.48,1.04,22.5,69.1,734,59.5,94
2025-12-06T00:31:59Z,Zone A,44.55,72.86,20.69,0.98,31.8,46.2,965,57.1,104
2025-12-06T01:31:59Z,Zone A,41.72,72.96,22.49,0.97,25.9,86.2,949,53.0,107
2025-12-06T02:31:59Z,Zone D,40.62,69.91,19.0,1.02,31.1,51.3,787,59.3,98
2025-12-06T03:31:59Z,Zone C,24.05,42.69,17.64,0.61,27.9,64.8,568,70.2,67
2025-12-06T04:31:59Z,Zone B,28.23,49.61,21.57,0.96,28.3,62.6,850,58.8,82
2025-12-06T05:31:59Z,Zone C,36.32,59.17,18.1,0.97,27.7,70.6,710,66.8,88
2025-12-06T06:31:59Z,Zone A,43.46,70.04,16.54,0.85,34.5,50.7,803,60.5,116
2025-12-06T07:31:59Z,Zone D,42.05,65.03,13.7,0.77,21.6,36.8,552,67.1,99
2025-12-06T08:31:59Z,Zone B,64.63,99.25,34.73,1.84,31.0,82.7,1749,46.2,160
2025-12-06T09:31:59Z,Zone A,88.82,141.59,48.25,2.26,25.0,90.6,2124,38.0,228
2025-12-06T10:31:59Z,Zone B,125.45,189.69,56.46,3.01,22.4,74.1,2520,31.9,312
2025-12-06T11:31:59Z,Zone C,36.45,60.14,13.98,0.85,26.9,54.9,749,68.4,98
2025-12-06T12:31:59Z,Zone C,34.21,57.92,20.43,1.02,42.8,48.1,953,56.7,92
2025-12-06T13:31:59Z,Zone D,37.32,64.69,20.38,0.78,35.7,40.3,836,65.3,99
2025-12-06T14:31:59Z,Zone B,39.2,64.48,19.31,0.97,25.0,53.7,885,51.5,105
2025-12-06T15:31:59Z,Zone B,27.41,40.14,18.16,0.81,31.8,66.8,633,74.8,69
2025-12-06T16:31:59Z,Zone D,32.5,49.15,20.2,0.74,19.1,56.4,744,67.8,80
2025-12-06T17:31:59Z,Zone A,81.1,119.22,38.18,2.26,26.8,27.6,2139,41.3,215
2025-12-06T18:31:59Z,Zone A,170.47,264.57,88.11,4.43,30.3,57.2,2682,21.6,425
2025-12-06T19:31:59Z,Zone C,71.55,114.64,33.77,1.86,34.9,55.7,1921,44.7,176
2025-12-06T20:31:59Z,Zone B,36.97,56.59,22.48,0.92,25.4,45.8,990,60.2,99
2025-12-06T21:31:59Z,Zone B,42.5,68.25,15.96,1.03,38.2,80.4,707,60.9,106
2025-12-06T22:31:59Z,Zone D,26.1,40.92,13.81,0.74,25.4,48.4,587,67.2,63
2025-12-06T23:31:59Z,Zone A,25.33,47.32,17.38,0.83,27.8,57.8,790,67.1,64
2025-12-07T00:31:59Z,Zone B,31.57,46.75,11.84,0.8,20.5,60.1,631,65.2,77
2025-12-07T01:31:59Z,Zone B,39.16,70.05,22.14,1.1,33.2,73.1,1019,49.6,95
2025-12-07T02:31:59Z,Zone B,29.66,45.12,15.87,0.92,38.1,55.0,732,64.9,77
2025-12-07T03:31:59Z,Zone B,34.01,48.65,15.98,1.0,21.5,55.3,844,65.3,89
2025-12-07T04:31:59Z,Zone B,30.27,56.66,13.93,0.68,31.8,71.8,474,70.6,73
2025-12-07T05:31:59Z,Zone B,33.69,50.87,22.29,1.01,19.1,69.2,550,65.5,84
2025-12-07T06:31:59Z,Zone B,30.21,55.18,18.39,0.78,28.6,60.3,640,70.6,67
2025-12-07T07:31:59Z,Zone C,25.26,47.9,9.11,0.69,29.6,75.5,674,71.8,66
2025-12-07T08:31:59Z,Zone B,53.53,85.41,34.62,1.63,27.5,57.8,1748,54.7,138
2025-12-07T09:31:59Z,Zone C,65.7,106.23,32.43,1.67,33.2,57.0,1573,44.4,165
2025-12-07T10:31:59Z,Zone D,55.44,89.27,24.88,1.49,32.7,69.8,1424,49.7,142
2025-12-07T11:31:59Z,Zone B,47.89,67.12,21.9,1.02,25.8,77.1,943,59.7,123
2025-12-07T12:31:59Z,Zone C,29.16,47.19,14.02,0.57,24.9,58.3,512,72.3,74
2025-12-07T13:31:59Z,Zone B,34.66,57.64,17.16,0.84,42.3,57.6,650,64.8,76
2025-12-07T14:31:59Z,Zone C,25.49,45.21,22.11,0.97,35.0,50.9,895,62.1,60
2025-12-07T15:31:59Z,Zone A,42.48,73.22,21.66,1.18,38.7,56.5,897,57.1,107
2025-12-07T16:31:59Z,Zone D,29.04,51.11,19.69,0.78,30.5,44.9,699,65.1,65
2025-12-07T17:31:59Z,Zone D,77.86,119.66,38.24,2.2,36.9,64.5,2230,44.4,194
2025-12-07T18:31:59Z,Zone C,139.3,213.33,70.24,3.66,23.6,67.5,2218,22.5,348
2025-12-07T19:31:59Z,Zone B,92.87,143.6,54.79,2.49,24.0,67.0,2063,32.7,242
2025-12-07T20:31:59Z,Zone C,39.91,66.4,21.32,1.27,35.5,77.9,947,53.3,95
2025-12-07T21:31:59Z,Zone A,39.39,67.34,13.74,0.74,30.9,52.3,587,63.7,95
2025-12-07T22:31:59Z,Zone B,41.26,68.23,20.26,1.0,25.8,42.8,791,60.6,113
2025-12-07T23:31:59Z,Zone A,35.78,53.92,22.57,1.0,29.1,82.8,933,62.8,86
2025-12-08T00:31:59Z,Zone D,39.85,50.86,16.94,0.97,29.6,43.7,728,64.7,92
2025-12-08T01:31:59Z,Zone D,42.49,78.27,17.95,0.81,28.5,63.1,802,58.6,108
2025-12-08T02:31:59Z,Zone B,29.76,44.83,18.28,0.89,29.6,74.6,773,62.9,78
2025-12-08T03:31:59Z,Zone A,34.23,60.61,13.82,1.09,22.5,53.7,835,61.0,93
2025-12-08T04:31:59Z,Zone B,30.94,52.26,18.82,0.89,29.1,81.4,671,64.6,74
2025-12-08T05:31:59Z,Zone B,35.91,49.28,15.84,0.84,28.5,61.7,659,67.3,88
2025-12-08T06:31:59Z,Zone A,42.26,71.33,21.12,0.84,28.6,38.9,837,56.7,104
2025-12-08T07:31:59Z,Zone A,41.25,70.66,19.9,0.93,29.2,55.8,931,66.1,101
2025-12-08T08:31:59Z,Zone D,53.39,77.22,27.57,1.67,28.2,87.2,1795,54.9,142
2025-12-08T09:31:59Z,Zone B,98.97,143.54,47.95,2.71,35.0,55.8,2168,33.1,247
2025-12-08T10:31:59Z,Zone C,61.33,93.49,29.76,1.71,29.2,63.6,1707,50.6,156
2025-12-08T11:31:59Z,Zone D,33.99,62.5,15.17,1.13,31.3,55.0,843,58.8,93
2025-12-08T12:31:59Z,Zone D,34.05,57.91,18.12,0.92,33.9,62.0,755,59.8,81
2025-12-08T13:31:59Z,Zone B,34.75,59.8,17.42,1.01,39.5,49.0,815,63.2,81
2025-12-08T14:31:59Z,Zone A,27.04,59.43,9.61,0.81,32.2,53.1,496,66.0,83
2025-12-08T15:31:59Z,Zone C,50.27,73.48,19.51,1.16,25.1,65.0,1145,58.0,125
2025-12-08T16:31:59Z,Zone A,41.92,74.61,22.91,0.94,15.1,66.7,1042,56.6,93
2025-12-08T17:31:59Z,Zone C,69.38,110.52,36.83,1.86,21.2,48.2,2043,44.6,165
2025-12-08T18:31:59Z,Zone B,136.24,215.88,66.51,3.42,27.6,82.2,2679,28.5,336
2025-12-08T19:31:59Z,Zone B,127.85,202.94,70.65,3.64,34.8,53.2,2598,28.7,320
2025-12-08T20:31:59Z,Zone D,34.1,58.55,16.63,0.99,36.0,38.1,840,58.5,86
2025-12-08T21:31:59Z,Zone D,50.26,80.48,17.3,1.15,35.3,36.7,1010,57.3,127
2025-12-08T22:31:59Z,Zone D,40.35,68.18,20.6,1.07,31.6,59.5,1076,53.4,94
2025-12-08T23:31:59Z,Zone D,35.41,63.05,17.7,0.98,29.3,77.3,818,62.9,83
2025-12-09T00:31:59Z,Zone D,40.66,57.93,16.85,0.97,21.8,60.2,1013,67.5,97
2025-12-09T01:31:59Z,Zone C,37.29,60.25,13.3,0.77,16.5,58.1,602,70.6,93
2025-12-09T02:31:59Z,Zone C,36.67,65.42,21.4,0.96,24.9,90.7,979,54.5,105
2025-12-09T03:31:59Z,Zone D,37.73,61.11,26.32,1.02,22.2,46.1,735,57.5,100
2025-12-09T04:31:59Z,Zone B,42.92,75.36,19.44,0.9,23.1,39.9,900,70.7,105
2025-12-09T05:31:59Z,Zone A,42.35,58.43,22.76,1.08,28.5,77.9,891,51.0,104
2025-12-09T06:31:59Z,Zone D,38.5,67.39,17.71,0.89,28.7,71.7,836,70.0,100
2025-12-09T07:31:59Z,Zone D,40.41,60.88,18.29,0.78,25.3,53.5,777,62.0,104
2025-12-09T08:31:59Z,Zone C,59.29,91.4,29.7,1.58,30.7,75.4,1731,50.5,146
2025-12-09T09:31:59Z,Zone C,72.88,113.68,37.53,1.8,20.1,81.7,2153,47.7,185
2025-12-09T10:31:59Z,Zone C,60.41,96.08,29.4,1.45,29.6,36.5,1379,41.7,148
2025-12-09T11:31:59Z,Zone A,35.17,55.47,23.15,0.82,32.1,49.2,1011,65.8,89
2025-12-09T12:31:59Z,Zone B,27.11,41.06,16.52,0.86,35.4,64.7,613,59.5,55
2025-12-09T13:31:59Z,Zone A,48.54,75.53,22.14,0.98,35.1,70.8,860,61.1,118
2025-12-09T14:31:59Z,Zone A,35.2,51.61,18.76,0.88,31.6,102.0,698,65.7,82
2025-12-09T15:31:59Z,Zone B,37.7,65.0,20.94,0.85,38.1,82.7,768,71.9,97
2025-12-09T16:31:59Z,Zone D,38.23,57.83,15.59,0.97,26.2,62.8,799,63.6,87
2025-12-09T17:31:59Z,Zone C,185.69,277.59,99.03,4.98,22.9,63.1,2725,19.3,459
2025-12-09T18:31:59Z,Zone A,52.4,92.09,25.99,1.31,30.5,61.1,1488,58.1,120
2025-12-09T19:31:59Z,Zone D,108.76,164.15,51.65,2.74,19.5,55.2,2260,33.7,274
2025-12-09T20:31:59Z,Zone D,36.13,56.14,15.03,0.81,30.9,62.5,538,73.2,83
2025-12-09T21:31:59Z,Zone C,30.93,58.3,16.04,0.96,24.7,69.2,670,63.8,78
2025-12-09T22:31:59Z,Zone B,36.54,54.61,25.34,0.98,30.2,89.7,852,56.8,96
2025-12-09T23:31:59Z,Zone A,50.32,76.85,26.0,1.07,24.4,89.0,1132,56.6,129
2025-12-10T00:31:59Z,Zone C,46.45,78.2,22.42,0.91,32.3,27.6,1155,63.5,112
2025-12-10T01:31:59Z,Zone C,47.97,69.07,23.4,1.02,25.7,43.5,1080,53.7,120
2025-12-10T02:31:59Z,Zone D,47.34,80.39,23.73,1.14,34.3,61.4,1031,54.4,119
2025-12-10T03:31:59Z,Zone A,32.07,56.5,17.9,0.88,29.0,40.9,705,70.9,91
2025-12-10T04:31:59Z,Zone C,37.39,61.76,14.68,0.92,27.1,80.1,854,60.6,92
2025-12-10T05:31:59Z,Zone D,34.33,55.02,17.58,0.84,29.5,53.6,644,66.5,88
2025-12-10T06:31:59Z,Zone D,30.87,54.96,18.99,0.85,28.4,64.4,530,68.4,80
2025-12-10T07:31:59Z,Zone D,43.55,68.13,16.73,1.0,27.6,62.7,815,68.8,104
2025-12-10T08:31:59Z,Zone B,193.54,302.78,102.84,5.29,25.3,52.7,2657,17.5,488
2025-12-10T09:31:59Z,Zone C,61.96,104.64,30.62,1.47,30.4,35.4,1625,48.0,157
2025-12-10T10:31:59Z,Zone C,92.54,145.89,42.27,1.96,31.8,75.2,2089,41.2,233
2025-12-10T11:31:59Z,Zone D,47.67,68.83,26.92,1.22,29.8,75.4,1022,56.6,124
2025-12-10T12:31:59Z,Zone A,34.22,53.52,18.99,0.99,30.6,29.2,872,58.7,87
2025-12-10T13:31:59Z,Zone C,38.19,56.21,19.14,0.94,34.4,66.2,803,61.1,100
2025-12-10T14:31:59Z,Zone B,41.02,62.02,16.42,0.74,32.5,67.6,784,63.4,101
2025-12-10T15:31:59Z,Zone C,50.52,78.23,28.77,1.31,36.2,58.8,1221,51.1,128
2025-12-10T16:31:59Z,Zone C,37.25,58.73,16.64,1.04,28.3,59.6,819,64.7,95
2025-12-10T17:31:59Z,Zone C,50.98,74.97,26.22,1.26,33.6,44.1,1254,53.5,144
2025-12-10T18:31:59Z,Zone D,131.24,203.94,67.31,3.34,31.6,77.0,2372,26.3,332
2025-12-10T19:31:59Z,Zone D,60.78,94.45,31.47,1.53,30.6,41.1,1507,47.3,146
2025-12-10T20:31:59Z,Zone D,36.5,49.56,13.03,0.83,33.0,58.1,672,69.4,92
2025-12-10T21:31:59Z,Zone A,38.56,68.4,19.94,0.73,28.1,66.4,624,66.7,94
2025-12-10T22:31:59Z,Zone B,38.11,65.05,24.08,1.06,18.7,72.7,993,58.7,85
2025-12-10T23:31:59Z,Zone D,43.32,71.79,16.89,1.19,29.3,36.3,974,57.9,111
2025-12-11T00:31:59Z,Zone B,32.45,48.06,16.51,0.73,23.9,72.3,661,67.5,81
2025-12-11T01:31:59Z,Zone B,27.99,47.3,11.38,0.98,37.3,32.8,702,80.6,70
2025-12-11T02:31:59Z,Zone A,39.56,67.92,12.31,0.83,32.9,91.7,762,62.7,96
